Listing_ID,Source,Locality,Sub_Region,Locality_Tier,Society_Name,Rent,BHK,Bathroom,Floor,Total Floors,Carpet_Area_SqFt,Furnishing,Tenant_Type,Property_Type,Property_Age_Category,Property_Age_Years,Posted_Date,Rent_Per_SqFt,Rent_Annual,Rent_Band,Area_Band,Rate_Quality_Flag,Absolute_Price_Flag,Rate_Ceiling_Flag,Data_Quality_Flag
LST-1016,99acres,Badlapur,Central Line,Outer Periphery,Jigar Umiya Nakshatra,22000.00,3,2,7,16,814.29,Unfurnished,Family Only,Apartment,Unknown,,2026-06-14,27.02,264000,Budget,Large,Normal,Normal,Normal,Pass
LST-1017,99acres,Badlapur,Central Line,Outer Periphery,Shree Galaxy Heights,20000.00,3,2,4,7,900,Furnished,Family Only,Apartment,1-5 Years,3,2026-06-01,22.22,240000,Budget,Large,Normal,Normal,Normal,Pass
LST-1018,99acres,Badlapur,Central Line,Outer Periphery,Shiv Residency,20000.00,3,2,4,8,900,Semi-Furnished,Family Only,Apartment,1-5 Years,3,2026-05-26,22.22,240000,Budget,Large,Normal,Normal,Normal,Pass
LST-1019,99acres,Badlapur,Central Line,Outer Periphery,Usha Kiran Residency,15000.00,3,3,4,7,865,Semi-Furnished,All,Apartment,10+ Years,10,2026-05-17,17.34,180000,Budget,Large,Normal,Normal,Normal,Pass
LST-1020,99acres,Badlapur,Central Line,Outer Periphery,Pranjee Garden City,14000.00,3,2,4,8,606,Semi-Furnished,Family Only,Apartment,1-5 Years,3,2026-06-07,23.10,168000,Budget,Medium,Normal,Normal,Normal,Pass
LST-1021,99acres,Wadala,Harbour Line,Mid Suburb,Lodha New Cuffe Parade,78000.00,1,1,4,40,514,Unfurnished,All,Apartment,1-5 Years,3,2026-05-09,151.75,936000,Premium,Medium,Normal,Normal,Normal,Pass
LST-1022,99acres,Wadala,Harbour Line,Mid Suburb,Ajmera Greenfinity,50000.00,1,2,13,22,359.5,Semi-Furnished,All,Apartment,Unknown,,2026-06-26,139.08,600000,Mid,Compact,Normal,Normal,Normal,Pass
LST-1023,99acres,Wadala,Harbour Line,Mid Suburb,Ajmera Bhakti Park,47000.00,1,1,5,7,450,Unfurnished,All,Apartment,Unknown,,2026-06-22,104.44,564000,Mid,Compact,Normal,Normal,Normal,Pass
LST-1024,99acres,Wadala,Harbour Line,Mid Suburb,Odyssey CHS,55000.00,1,2,13,14,450,Semi-Furnished,All,Apartment,10+ Years,10,2026-06-23,122.22,660000,Mid,Compact,Normal,Normal,Normal,Pass
LST-1025,99acres,Wadala,Harbour Line,Mid Suburb,Comet Apartment,50000.00,1,2,3,7,450,Unfurnished,All,Apartment,Unknown,,2026-06-23,111.11,600000,Mid,Compact,Normal,Normal,Normal,Pass
LST-1026,99acres,Wadala,Harbour Line,Mid Suburb,Lodha New Cuffe Parade,140000.00,2,2,5,40,957,Unfurnished,All,Apartment,1-5 Years,3,2026-06-18,146.29,1680000,Luxury,Large,Normal,Normal,Normal,Pass
LST-1027,99acres,Wadala,Harbour Line,Mid Suburb,Bhaveswar Vijay,80000.00,2,2,0,4,620,Semi-Furnished,All,Apartment,10+ Years,10,2026-06-16,129.03,960000,Premium,Medium,Normal,Normal,Normal,Pass
LST-1028,99acres,Wadala,Harbour Line,Mid Suburb,Dosti Eastern Bay,110000.00,2,2,27,50,684,Unfurnished,Family Only,Apartment,1-5 Years,3,2026-05-08,160.82,1320000,Luxury,Medium,Normal,Normal,Normal,Pass
LST-1029,99acres,Wadala,Harbour Line,Mid Suburb,Dosti Acres Aster,89000.00,2,2,4,8,700,Semi-Furnished,Family Only,Apartment,Unknown,,2026-06-15,127.14,1068000,Premium,Medium,Normal,Normal,Normal,Pass
LST-1030,99acres,Wadala,Harbour Line,Mid Suburb,Lodha Estrella,130000.00,2,2,29,43,926,Semi-Furnished,All,Apartment,5-10 Years,7.5,2026-06-18,140.39,1560000,Luxury,Large,Normal,Normal,Normal,Pass
LST-1031,99acres,Wadala,Harbour Line,Mid Suburb,Lodha Aura New Cuffe Parade,170000.00,3,3,18,40,1116,Unfurnished,All,Apartment,0-1 Year,1,2026-06-01,152.33,2040000,Luxury,Large,Normal,Normal,Normal,Pass
LST-1032,99acres,Wadala,Harbour Line,Mid Suburb,Dosti Eastern Bay,170000.00,3,3,22,50,1191,Semi-Furnished,Family Only,Apartment,1-5 Years,3,2026-05-21,142.74,2040000,Luxury,Large,Normal,Normal,Normal,Pass
LST-1033,99acres,Wadala,Harbour Line,Mid Suburb,Lodha Dioro,181000.00,3,3,22,43,1538,Unfurnished,All,Apartment,1-5 Years,3,2026-06-18,117.69,2172000,Luxury,Spacious,Normal,Normal,Normal,Pass
LST-1034,99acres,Wadala,Harbour Line,Mid Suburb,Lodha Elisium,145000.00,3,2,23,42,1086,Unfurnished,All,Apartment,5-10 Years,7.5,2026-06-18,133.52,1740000,Luxury,Large,Normal,Normal,Normal,Pass
LST-1035,99acres,Wadala,Harbour Line,Mid Suburb,Ajmera Treon,230000.00,3,4,29,41,1661,Semi-Furnished,All,Apartment,Unknown,,2026-06-29,138.47,2760000,Luxury,Spacious,Normal,Normal,Normal,Pass
LST-1036,99acres,Chembur East,Harbour Line,Mid Suburb,Meena Towers Apartment,45000.00,1,2,3,18,470,Semi-Furnished,All,Apartment,Unknown,,2026-06-29,95.74,540000,Mid,Compact,Normal,Normal,Normal,Pass
LST-1037,99acres,Chembur East,Harbour Line,Mid Suburb,Sai Swayam,58000.00,1,2,7,18,500,Semi-Furnished,Family Only,Apartment,Unknown,,2026-06-17,116.00,696000,Mid,Compact,Normal,Normal,Normal,Pass
LST-1038,99acres,Chembur East,Harbour Line,Mid Suburb,Akshar Amar Mansion,70000.00,1,2,5,15,520,Unfurnished,Family Only,Apartment,Unknown,,2026-06-19,134.62,840000,Premium,Medium,Normal,Normal,Normal,Pass
LST-1039,99acres,Chembur East,Harbour Line,Mid Suburb,Rajyog Odina,52000.00,1,1,5,17,522,Semi-Furnished,All,Apartment,1-5 Years,3,2026-06-29,99.62,624000,Mid,Medium,Normal,Normal,Normal,Pass
LST-1040,99acres,Chembur East,Harbour Line,Mid Suburb,Sindhi Society,45000.00,1,1,7,7,425,Semi-Furnished,Family Only,Apartment,10+ Years,10,2026-06-16,105.88,540000,Mid,Compact,Normal,Normal,Normal,Pass
LST-1041,99acres,Chembur East,Harbour Line,Mid Suburb,Godrej Prime,75000.00,2,2,7,15,777,Unfurnished,All,Apartment,0-1 Year,1,2026-06-18,96.53,900000,Premium,Medium,Normal,Normal,Normal,Pass
LST-1042,99acres,Chembur East,Harbour Line,Mid Suburb,Mahalaxmi Heritage,95000.00,2,2,7,9,750,Furnished,Family Only,Apartment,Unknown,,2026-06-25,126.67,1140000,Premium,Medium,Normal,Normal,Normal,Pass
LST-1043,99acres,Chembur East,Harbour Line,Mid Suburb,Wadhwa Dukes Horizon,100000.00,2,2,9,20,837.97,Semi-Furnished,All,Apartment,0-1 Year,1,2026-06-29,119.34,1200000,Premium,Large,Normal,Normal,Normal,Pass
LST-1044,99acres,Chembur East,Harbour Line,Mid Suburb,Laxmi legacy,80000.00,2,2,8,15,750,Semi-Furnished,All,Apartment,Unknown,,2026-06-10,106.67,960000,Premium,Medium,Normal,Normal,Normal,Pass
LST-1045,99acres,Chembur East,Harbour Line,Mid Suburb,Krishna Heights,75000.00,2,2,8,14,700,Semi-Furnished,All,Apartment,1-5 Years,3,2026-06-24,107.14,900000,Premium,Medium,Normal,Normal,Normal,Pass
LST-1046,99acres,Chembur East,Harbour Line,Mid Suburb,Sindhi Society,140000.00,3,3,8,12,1550,Unfurnished,All,Apartment,Unknown,,2026-06-26,90.32,1680000,Luxury,Spacious,Normal,Normal,Normal,Pass
LST-1047,99acres,Chembur East,Harbour Line,Mid Suburb,Diamond Garden,270000.00,3,3,15,15,2400,Unfurnished,All,Apartment,1-5 Years,3,2026-06-16,112.50,3240000,Luxury,Spacious,Normal,Normal,Normal,Pass
LST-1048,99acres,Chembur East,Harbour Line,Mid Suburb,Sai Sanskar,125000.00,3,3,9,14,1100,Furnished,Family Only,Apartment,5-10 Years,7.5,2026-05-29,113.64,1500000,Luxury,Large,Normal,Normal,Normal,Pass
LST-1049,99acres,Chembur East,Harbour Line,Mid Suburb,Akshay Apartment,280000.00,3,3,18,20,2300,Semi-Furnished,All,Apartment,Unknown,,2026-06-15,121.74,3360000,Luxury,Spacious,Normal,Normal,Normal,Pass
LST-1050,99acres,Chembur East,Harbour Line,Mid Suburb,Atur Park,102000.00,3,3,2,3,1150,Furnished,All,Apartment,10+ Years,10,2026-06-18,88.70,1224000,Luxury,Large,Normal,Normal,Normal,Pass
LST-1051,99acres,Chembur West,Harbour Line,Mid Suburb,Srinagar CHS,37000.00,1,2,1,3,510,Semi-Furnished,All,Apartment,Unknown,,2026-06-17,72.55,444000,Mid,Medium,Normal,Normal,Normal,Pass
LST-1052,99acres,Chembur West,Harbour Line,Mid Suburb,Vrushali Villa,40000.00,1,2,3,7,450,Unfurnished,Family Only,Apartment,Unknown,,2026-06-26,88.89,480000,Mid,Compact,Normal,Normal,Normal,Pass
LST-1053,99acres,Chembur West,Harbour Line,Mid Suburb,Om Shree Shanti Kunj,44000.00,1,1,10,15,450,Unfurnished,All,Apartment,Unknown,,2026-06-27,97.78,528000,Mid,Compact,Normal,Normal,Normal,Pass
LST-1054,99acres,Chembur West,Harbour Line,Mid Suburb,Navrang Apartment,40000.00,1,1,2,7,400,Semi-Furnished,All,Apartment,Unknown,,2026-06-26,100.00,480000,Mid,Compact,Normal,Normal,Normal,Pass
LST-1055,99acres,Chembur West,Harbour Line,Mid Suburb,The Eagle CHS,36000.00,1,1,6,7,380,Unfurnished,All,Apartment,Unknown,,2026-06-27,94.74,432000,Mid,Compact,Normal,Normal,Normal,Pass
LST-1056,99acres,Chembur West,Harbour Line,Mid Suburb,sneh parag,65000.00,2,2,6,7,700,Furnished,All,Apartment,10+ Years,10,2026-06-27,92.86,780000,Premium,Medium,Normal,Normal,Normal,Pass
LST-1057,99acres,Chembur West,Harbour Line,Mid Suburb,Oswal Heights,62000.00,2,2,13,16,641,Semi-Furnished,All,Apartment,1-5 Years,3,2026-06-17,96.72,744000,Premium,Medium,Normal,Normal,Normal,Pass
LST-1058,99acres,Chembur West,Harbour Line,Mid Suburb,Radhika Residency,65000.00,2,2,4,11,670,Semi-Furnished,Family Only,Apartment,10+ Years,10,2026-06-18,97.01,780000,Premium,Medium,Normal,Normal,Normal,Pass
LST-1059,99acres,Chembur West,Harbour Line,Mid Suburb,Nisarg CHS,80000.00,2,2,7,16,745,Furnished,Family Only,Apartment,1-5 Years,3,2026-06-06,107.38,960000,Premium,Medium,Normal,Normal,Normal,Pass
LST-1060,99acres,Chembur West,Harbour Line,Mid Suburb,Elite The crown,75000.00,2,2,7,15,750,Unfurnished,Family Only,Apartment,0-1 Year,1,2026-05-11,100.00,900000,Premium,Medium,Normal,Normal,Normal,Pass
LST-1061,99acres,Chembur West,Harbour Line,Mid Suburb,Krushal Towers,130000.00,3,3,6,15,1100,Semi-Furnished,Family Only,Apartment,1-5 Years,3,2026-06-17,118.18,1560000,Luxury,Large,Normal,Normal,Normal,Pass
LST-1062,99acres,Chembur West,Harbour Line,Mid Suburb,Varad Heights,75000.00,3,2,4,16,923.97,Semi-Furnished,Family Only,Apartment,Unknown,,2026-06-26,81.17,900000,Premium,Large,Normal,Normal,Normal,Pass
LST-1063,99acres,Chembur West,Harbour Line,Mid Suburb,Gami Jaydeep Elanza,90000.00,3,3,9,16,905,Unfurnished,All,Apartment,0-1 Year,1,2026-05-26,99.45,1080000,Premium,Large,Normal,Normal,Normal,Pass
LST-1064,99acres,Chembur West,Harbour Line,Mid Suburb,Haware Intelligentia Infinity,80000.00,3,3,9,18,750,Unfurnished,All,Apartment,0-1 Year,1,2026-05-19,106.67,960000,Premium,Medium,Normal,Normal,Normal,Pass
LST-1065,99acres,Chembur West,Harbour Line,Mid Suburb,Silicon Heritage,85000.00,3,3,5,16,790,Unfurnished,All,Apartment,0-1 Year,1,2026-06-25,107.59,1020000,Premium,Medium,Normal,Normal,Normal,Pass
LST-1066,99acres,Vashi,Navi Mumbai,Navi Mumbai,Shree Mangal CHS,42000.00,1,2,5,7,500,Semi-Furnished,All,Apartment,Unknown,,2026-06-17,84.00,504000,Mid,Compact,Normal,Normal,Normal,Pass
LST-1067,99acres,Vashi,Navi Mumbai,Navi Mumbai,Sai Krupa,40000.00,1,1,2,4,560,Furnished,Family Only,Apartment,Unknown,,2026-06-18,71.43,480000,Mid,Medium,Normal,Normal,Normal,Pass
LST-1068,99acres,Vashi,Navi Mumbai,Navi Mumbai,Bombay Links CHS,35000.00,1,1,3,4,420,Semi-Furnished,All,Apartment,10+ Years,10,2026-06-29,83.33,420000,Mid,Compact,Normal,Normal,Normal,Pass
LST-1069,99acres,Vashi,Navi Mumbai,Navi Mumbai,anuraj,35000.00,1,1,2,2,550,Semi-Furnished,All,Apartment,10+ Years,10,2026-06-29,63.64,420000,Mid,Medium,Normal,Normal,Normal,Pass
LST-1070,99acres,Vashi,Navi Mumbai,Navi Mumbai,Om chs,42000.00,1,2,1,4,400,Semi-Furnished,All,Apartment,5-10 Years,7.5,2026-06-15,105.00,504000,Mid,Compact,Normal,Normal,Normal,Pass
LST-1071,99acres,Vashi,Navi Mumbai,Navi Mumbai,Manokamna CHS,45000.00,2,2,2,3,650,Semi-Furnished,All,Apartment,10+ Years,10,2026-06-09,69.23,540000,Mid,Medium,Normal,Normal,Normal,Pass
LST-1072,99acres,Vashi,Navi Mumbai,Navi Mumbai,M G Complex,40000.00,2,1,2,3,600,Unfurnished,All,Apartment,Unknown,,2026-06-26,66.67,480000,Mid,Medium,Normal,Normal,Normal,Pass
LST-1073,99acres,Vashi,Navi Mumbai,Navi Mumbai,Lok Terraces CHS,65000.00,2,2,0,3,750,Semi-Furnished,Family Only,Apartment,10+ Years,10,2026-06-17,86.67,780000,Premium,Medium,Normal,Normal,Normal,Pass
LST-1074,99acres,Vashi,Navi Mumbai,Navi Mumbai,Vidhani Mount View,82000.00,2,2,5,7,750,Furnished,Family Only,Apartment,10+ Years,10,2026-06-19,109.33,984000,Premium,Medium,Normal,Normal,Normal,Pass
LST-1075,99acres,Vashi,Navi Mumbai,Navi Mumbai,shree Ganesh,62000.00,2,2,3,7,800,Semi-Furnished,All,Apartment,5-10 Years,7.5,2026-06-24,77.50,744000,Premium,Medium,Normal,Normal,Normal,Pass
LST-1076,99acres,Vashi,Navi Mumbai,Navi Mumbai,EV Shraddha CHS,60000.00,3,2,15,27,800,Semi-Furnished,Family Only,Apartment,10+ Years,10,2026-06-02,75.00,720000,Mid,Medium,Normal,Normal,Normal,Pass
LST-1077,99acres,Vashi,Navi Mumbai,Navi Mumbai,Gami Jade,72000.00,3,3,25,25,900,Unfurnished,Family Only,Apartment,1-5 Years,3,2026-05-29,80.00,864000,Premium,Large,Normal,Normal,Normal,Pass
LST-1078,99acres,Vashi,Navi Mumbai,Navi Mumbai,Metro Aykon,145000.00,3,4,6,30,1450,Semi-Furnished,All,Apartment,0-1 Year,1,2026-06-05,100.00,1740000,Luxury,Spacious,Normal,Normal,Normal,Pass
LST-1079,99acres,Vashi,Navi Mumbai,Navi Mumbai,Arihant Sparsh,75000.00,3,3,6,20,1200,Unfurnished,All,Apartment,5-10 Years,7.5,2026-05-30,62.50,900000,Premium,Large,Normal,Normal,Normal,Pass
LST-1080,99acres,Vashi,Navi Mumbai,Navi Mumbai,EV 10 Marina Bay,65000.00,3,3,15,27,756,Semi-Furnished,All,Apartment,0-1 Year,1,2026-06-09,85.98,780000,Premium,Medium,Normal,Normal,Normal,Pass
LST-1081,99acres,Ghansoli,Navi Mumbai,Navi Mumbai,Aurum Q Residences,50000.00,1,1,19,35,513,Semi-Furnished,All,Apartment,1-5 Years,3,2026-05-18,97.47,600000,Mid,Medium,Normal,Normal,Normal,Pass
LST-1082,99acres,Ghansoli,Navi Mumbai,Navi Mumbai,Mahesh Apartment,35000.00,1,2,4,4,450,Semi-Furnished,All,Apartment,Unknown,,2026-06-10,77.78,420000,Mid,Compact,Normal,Normal,Normal,Pass
LST-1083,99acres,Ghansoli,Navi Mumbai,Navi Mumbai,Elegant Yashraj Heights,37000.00,1,2,16,16,780,Unfurnished,All,Apartment,1-5 Years,3,2026-06-16,47.44,444000,Mid,Medium,Normal,Normal,Normal,Pass
LST-1084,99acres,Ghansoli,Navi Mumbai,Navi Mumbai,Megh Malhar,36000.00,1,1,12,14,360,Furnished,All,Apartment,Unknown,,2026-06-24,100.00,432000,Mid,Compact,Normal,Normal,Normal,Pass
LST-1085,99acres,Ghansoli,Navi Mumbai,Navi Mumbai,vinayaka,31000.00,1,1,3,4,500,Unfurnished,All,Apartment,1-5 Years,3,2026-06-27,62.00,372000,Mid,Compact,Normal,Normal,Normal,Pass
LST-1086,99acres,Ghansoli,Navi Mumbai,Navi Mumbai,Aurum Q Residences,59000.00,2,2,24,30,715,Unfurnished,All,Apartment,Unknown,,2026-06-06,82.52,708000,Mid,Medium,Normal,Normal,Normal,Pass
LST-1087,99acres,Ghansoli,Navi Mumbai,Navi Mumbai,Chamunda Heights,60000.00,2,2,10,22,700,Furnished,All,Apartment,Unknown,,2026-06-15,85.71,720000,Mid,Medium,Normal,Normal,Normal,Pass
LST-1088,99acres,Ghansoli,Navi Mumbai,Navi Mumbai,B and M Atlantis,65000.00,2,2,14,28,750,Semi-Furnished,Family Only,Apartment,1-5 Years,3,2026-06-15,86.67,780000,Premium,Medium,Normal,Normal,Normal,Pass
LST-1089,99acres,Ghansoli,Navi Mumbai,Navi Mumbai,Shakti Calista,75000.00,2,2,10,19,700,Furnished,Family Only,Apartment,1-5 Years,3,2026-06-17,107.14,900000,Premium,Medium,Normal,Normal,Normal,Pass
LST-1090,99acres,Ghansoli,Navi Mumbai,Navi Mumbai,Sainath Galaxy,40000.00,2,2,3,6,600,Unfurnished,All,Apartment,Unknown,,2026-06-03,66.67,480000,Mid,Medium,Normal,Normal,Normal,Pass
LST-1091,99acres,Ghansoli,Navi Mumbai,Navi Mumbai,RNA NG Grand Plaza,110000.00,3,3,8,38,1000,Furnished,All,Apartment,Unknown,,2026-06-20,110.00,1320000,Luxury,Large,Normal,Normal,Normal,Pass
LST-1092,99acres,Ghansoli,Navi Mumbai,Navi Mumbai,Bhagwati Eleganza,76000.00,3,3,37,40,1000,Unfurnished,Family Only,Apartment,Unknown,,2026-06-27,76.00,912000,Premium,Large,Normal,Normal,Normal,Pass
LST-1093,99acres,Ghansoli,Navi Mumbai,Navi Mumbai,Gami Asters,99000.00,3,3,15,28,931,Furnished,All,Apartment,1-5 Years,3,2026-06-27,106.34,1188000,Premium,Large,Normal,Normal,Normal,Pass
LST-1094,99acres,Ghansoli,Navi Mumbai,Navi Mumbai,Sai Ganesh,72000.00,3,3,14,25,1500,Unfurnished,All,Apartment,5-10 Years,7.5,2026-06-27,48.00,864000,Premium,Spacious,Normal,Normal,Normal,Pass
LST-1095,99acres,Ghansoli,Navi Mumbai,Navi Mumbai,shree heights,80000.00,3,3,12,16,1200,Furnished,All,Apartment,5-10 Years,7.5,2026-06-20,66.67,960000,Premium,Large,Normal,Normal,Normal,Pass
LST-1096,99acres,Airoli,Navi Mumbai,Navi Mumbai,Parth Lakefront,37000.00,1,2,6,22,523,Unfurnished,All,Apartment,Unknown,,2026-06-15,70.75,444000,Mid,Medium,Normal,Normal,Normal,Pass
LST-1097,99acres,Airoli,Navi Mumbai,Navi Mumbai,Ashapura Park,35000.00,1,1,1,7,415,Semi-Furnished,All,Apartment,Unknown,,2026-06-15,84.34,420000,Mid,Compact,Normal,Normal,Normal,Pass
LST-1098,99acres,Airoli,Navi Mumbai,Navi Mumbai,Shiv Darshan,30000.00,1,1,2,7,410,Semi-Furnished,Family Only,Apartment,5-10 Years,7.5,2026-06-17,73.17,360000,Budget,Compact,Normal,Normal,Normal,Pass
LST-1099,99acres,Airoli,Navi Mumbai,Navi Mumbai,Bhumi Raj Meadows,35000.00,1,1,2,7,410,Semi-Furnished,All,Apartment,Unknown,,2026-06-17,85.37,420000,Mid,Compact,Normal,Normal,Normal,Pass
LST-1100,99acres,Airoli,Navi Mumbai,Navi Mumbai,Topaz Apartments,25000.00,1,1,4,7,420,Unfurnished,Family Only,Apartment,Unknown,,2026-06-17,59.52,300000,Budget,Compact,Normal,Normal,Normal,Pass
LST-1101,99acres,Airoli,Navi Mumbai,Navi Mumbai,Riddhi Siddhi Heritage,50000.00,2,2,12,12,720,Semi-Furnished,Family Only,Apartment,5-10 Years,7.5,2026-06-27,69.44,600000,Mid,Medium,Normal,Normal,Normal,Pass
LST-1102,99acres,Airoli,Navi Mumbai,Navi Mumbai,Sai Aracde Chs,45000.00,2,2,1,7,670,Semi-Furnished,All,Apartment,5-10 Years,7.5,2026-06-04,67.16,540000,Mid,Medium,Normal,Normal,Normal,Pass
LST-1103,99acres,Airoli,Navi Mumbai,Navi Mumbai,Pyramid Elements,50000.00,2,2,17,27,738,Unfurnished,All,Apartment,Unknown,,2026-05-09,67.75,600000,Mid,Medium,Normal,Normal,Normal,Pass
LST-1104,99acres,Airoli,Navi Mumbai,Navi Mumbai,Dakshina CHS,32000.00,2,2,2,4,556,Semi-Furnished,All,Apartment,10+ Years,10,2026-06-30,57.55,384000,Mid,Medium,Normal,Normal,Normal,Pass
LST-1105,99acres,Airoli,Navi Mumbai,Navi Mumbai,Mahavir Plaza,55000.00,2,2,7,22,715,Furnished,All,Apartment,Unknown,,2026-06-06,76.92,660000,Mid,Medium,Normal,Normal,Normal,Pass
LST-1106,99acres,Airoli,Navi Mumbai,Navi Mumbai,Kasturi Tower,58000.00,3,2,10,19,1130,Semi-Furnished,All,Apartment,Unknown,,2026-06-30,51.33,696000,Mid,Large,Normal,Normal,Normal,Pass
LST-1107,99acres,Airoli,Navi Mumbai,Navi Mumbai,Goodwill Harmony,65000.00,3,3,4,15,1040,Semi-Furnished,Family Only,Apartment,5-10 Years,7.5,2026-05-13,62.50,780000,Premium,Large,Normal,Normal,Normal,Pass
LST-1108,99acres,Airoli,Navi Mumbai,Navi Mumbai,Riddhi Siddhi Heritage,45000.00,3,2,5,7,850,Unfurnished,Family Only,Apartment,5-10 Years,7.5,2026-06-30,52.94,540000,Mid,Large,Normal,Normal,Normal,Pass
LST-1109,99acres,Airoli,Navi Mumbai,Navi Mumbai,Green World,75000.00,3,3,6,22,952,Semi-Furnished,All,Apartment,Unknown,,2026-06-16,78.78,900000,Premium,Large,Normal,Normal,Normal,Pass
LST-1110,99acres,Airoli,Navi Mumbai,Navi Mumbai,Newa Garden,55000.00,3,2,22,23,861,Semi-Furnished,Family Only,Apartment,Unknown,,2026-06-30,63.88,660000,Mid,Large,Normal,Normal,Normal,Pass
LST-1111,99acres,Panvel,Navi Mumbai,Navi Mumbai,Indiabulls Greens,25000.00,1,1,10,38,465,Furnished,All,Apartment,1-5 Years,3,2026-06-30,53.76,300000,Budget,Compact,Normal,Normal,Normal,Pass
LST-1112,99acres,Panvel,Navi Mumbai,Navi Mumbai,A R Kalandee,20000.00,1,1,6,7,400,Unfurnished,Family Only,Apartment,Unknown,,2026-06-19,50.00,240000,Budget,Compact,Normal,Normal,Normal,Pass
LST-1113,99acres,Panvel,Navi Mumbai,Navi Mumbai,Geomatrix Silver Crest,22000.00,1,1,2,6,430,Unfurnished,All,Apartment,1-5 Years,3,2026-06-23,51.16,264000,Budget,Compact,Normal,Normal,Normal,Pass
LST-1114,99acres,Panvel,Navi Mumbai,Navi Mumbai,Today Wisdom,24000.00,1,1,7,7,380,Semi-Furnished,Family Only,Apartment,Unknown,,2026-06-30,63.16,288000,Budget,Compact,Normal,Normal,Normal,Pass
LST-1115,99acres,Panvel,Navi Mumbai,Navi Mumbai,Shraddha Sankul chs,15000.00,1,2,2,4,400,Semi-Furnished,All,Apartment,5-10 Years,7.5,2026-06-30,37.50,180000,Budget,Compact,Normal,Normal,Normal,Pass
LST-1116,99acres,Panvel,Navi Mumbai,Navi Mumbai,Kalpataru Park Riviera,29000.00,2,2,7,19,691,Unfurnished,All,Apartment,Unknown,,2026-06-06,41.97,348000,Budget,Medium,Normal,Normal,Normal,Pass
LST-1117,99acres,Panvel,Navi Mumbai,Navi Mumbai,Shree Amrut Garden,35000.00,2,2,3,13,710,Semi-Furnished,Family Only,Apartment,Unknown,,2026-06-22,49.30,420000,Mid,Medium,Normal,Normal,Normal,Pass
LST-1118,99acres,Panvel,Navi Mumbai,Navi Mumbai,Sairama Autograph,34000.00,2,2,10,12,750,Semi-Furnished,Family Only,Apartment,0-1 Year,1,2026-05-20,45.33,408000,Mid,Medium,Normal,Normal,Normal,Pass
LST-1119,99acres,Panvel,Navi Mumbai,Navi Mumbai,India Bulls Green,30000.00,2,2,8,13,950,Semi-Furnished,All,Apartment,5-10 Years,7.5,2026-05-12,31.58,360000,Budget,Large,Normal,Normal,Normal,Pass
LST-1120,99acres,Panvel,Navi Mumbai,Navi Mumbai,Neelsidhi Amarante,32000.00,2,2,13,18,600,Semi-Furnished,Family Only,Apartment,Unknown,,2026-06-26,53.33,384000,Mid,Medium,Normal,Normal,Normal,Pass
LST-1121,99acres,Panvel,Navi Mumbai,Navi Mumbai,Riddhi Siddhi Residency,50000.00,3,3,5,13,1000,Furnished,Family Only,Apartment,10+ Years,10,2026-06-03,50.00,600000,Mid,Large,Normal,Normal,Normal,Pass
LST-1122,99acres,Panvel,Navi Mumbai,Navi Mumbai,Crown Imperial Tower,40000.00,3,3,11,14,1100,Unfurnished,Family Only,Apartment,10+ Years,10,2026-05-09,36.36,480000,Mid,Large,Normal,Normal,Normal,Pass
LST-1123,99acres,Panvel,Navi Mumbai,Navi Mumbai,Paradise Sai World City,33000.00,3,2,25,32,972,Unfurnished,All,Apartment,Unknown,,2026-06-28,33.95,396000,Mid,Large,Normal,Normal,Normal,Pass
LST-1124,99acres,Panvel,Navi Mumbai,Navi Mumbai,India Bulls Green,24000.00,3,3,30,36,1212,Semi-Furnished,All,Apartment,1-5 Years,3,2026-05-20,19.80,288000,Budget,Spacious,Normal,Normal,Normal,Pass
